Date,BlockNo,ClosingPrice,PriceOneDay,PriceChangePercentOneDay,PriceChangeDollarOneDay,PriceSevenDay,PriceChangePercentSevenDay,PriceChangeDollarSevenDay,PriceThirtyDay,PriceChangePercentThirtyDay,PriceChangeDollarThirtyDay,BlackmailCount,BlackmailTotalBitcoin,BlackmailTotalDollar,CyberSecurityServiceCount,CyberSecurityServiceTotalBitcoin,CyberSecurityServiceTotalDollar,DarknetMarketCount,DarknetMarketTotalBitcoin,DarknetMarketTotalDollar,CentralizedExchangeCount,CentralizedExchangeTotalBitcoin,CentralizedExchangeTotalDollar,P2PFinancialInfrastructureServiceCount,P2PFinancialInfrastructureServiceTotalBitcoin,P2PFinancialInfrastructureServiceTotalDollar,P2PFinancialServiceCount,P2PFinancialServiceTotalBitcoin,P2PFinancialServiceTotalDollar,GamblingCount,GamblingTotalBitcoin,GamblingTotalDollar,GovernmentCriminalBlacklistCount,GovernmentCriminalBlacklistTotalBitcoin,GovernmentCriminalBlacklistTotalDollar,MoneyLaunderingCount,MoneyLaunderingTotalBitcoin,MoneyLaunderingTotalDollar,PonziSchemeCount,PonziSchemeTotalBitcoin,PonziSchemeTotalDollar,MiningPoolCount,MiningPoolTotalBitcoin,MiningPoolTotalDollar,TumblerCount,TumblerTotalBitcoin,TumblerTotalDollar,IndividualWalletCount,IndividualWalletTotalBitcoin,IndividualWalletTotalDollar,UnknownServiceCount,UnknownServiceTotalBitcoin,UnknownServiceTotalDollar,UnknownCount,UnknownTotalBitcoin,UnknownTotalDollar
3/29/2015,349717,252.89,247.066,0.023572649,5.824,260.018,-7.128,236.558,-0.02741349,0.06904015,16.332,9,0.00058413,0.147720636,14,0.27212148,68.81680108,4467,831.8148914,210357.6679,52182,62648.4,15843153.88,10099,1169.2,295678.988,1758,247.9632196,62707.41861,106527,2460.68,622281.3652,0,0,0,632,129.6713097,32792.57751,5,0.02103724,5.320107624,649,184.5126294,46661.39886,38549,6946.17,1756616.931,15638,427.6647513,108152.139,1753,52.84813161,13364.764,1226930,481342,121726578.4
3/30/2015,349870,242.637,252.89,-0.040543319,-10.253,267.969,-25.332,253.828,-0.09453332,-0.04408891,-11.191,0,0,0,12,0.95327021,231.2986239,8291,1778.59,431551.7418,57075,73553.2,17846727.79,12631,1748.58,424270.2055,2260,188.470759,45729.97954,27112,2687.16,652004.4409,0,0,0,1007,224.7122166,54523.49811,0,0,0,640,431.8592712,104785.038,65316,15492.4,3759029.459,11476,993.9361047,241165.6746,2686,1073.7,260519.3469,1443776,763144,185166970.7
3/31/2015,350012,247.657,242.637,0.020689343,5.02,266.682,-19.025,254.274,-0.07133965,-0.02602311,-6.617,0,0,0,15,0.3915428,96.96831522,18584,3733.92,924731.4254,53259,73177.5,18122920.12,12575,2585.81,640393.9472,1722,159.1656137,39418.47839,67290,2139.02,529743.2761,21,13.33837472,3303.341868,2405,701.7643097,173796.8437,7,0.07095918,17.57353764,560,437.263356,108291.331,58002,11682.1,2893153.84,11150,800.3177714,198204.2983,1828,215.6154111,53398.66586,1377507,753888,186705640.4
4/1/2015,350162,244.14,247.657,-0.014201093,-3.517,245.055,-0.915,260.371,-0.00373386,-0.06233797,-16.231,1,0.0005,0.12207,5,0.24133134,58.91863335,20614,5217.13,1273710.118,54623,56580.1,13813465.61,10560,1666.83,406939.8762,1698,213.4246709,52105.49915,59124,3040.45,742295.463,7,4.12184492,1006.307219,2160,852.0339111,208015.5591,3,0.01020216,2.490755342,544,191.4343828,46736.79022,63519,27550.5,6726179.07,7838,661.8392957,161581.4457,3807,839.1706515,204875.1229,1562821,981192,239548214.9
4/2/2015,350294,247.289,244.14,0.012898337,3.149,246.081,1.208,275.598,0.00490895,-0.10271845,-28.309,2,0.00079869,0.197507251,7,0.23887395,59.07090022,15352,4342.17,1073770.877,52768,58442.6,14452212.11,11416,1312.06,324458.0053,1621,174.0214361,43033.58691,60979,2305.3,570075.3317,1,0.152248,37.64925567,1264,443.9795918,109791.2693,2,0.00040345,0.099768747,698,151.0634356,37356.32592,39782,12433.2,3074593.595,11039,1005.66,248688.6557,2251,209.3932972,51780.65907,1411661,702493,173718791.5
4/3/2015,350460,253.024,247.289,0.023191489,5.735,248.482,4.542,281.702,0.01827899,-0.10180261,-28.678,0,0,0,6,0.23531,59.53907744,11671,3270.29,827461.857,42742,48925.9,12379426.92,9188,1418.23,358846.2275,1588,142.4620634,36046.32113,52789,2068.31,523332.0694,34,4.19948125,1062.569544,1079,402.429612,101824.3502,0,0,0,629,163.1774256,41287.80494,55279,14443,3654425.632,6178,448.5734297,113499.8435,1147,143.6404942,36344.49241,1274797,666646,168677437.5
4/4/2015,350606,254.321,253.024,0.005125996,1.297,247.066,7.255,273.457,0.02936462,-0.0699781,-19.136,5,0.00120208,0.305714188,4,0.12923858,32.8680849,3989,925.1562368,235286.6593,50109,29003,7376071.963,10973,1384.24,352041.301,1822,324.1602772,82440.76587,44491,2236.84,568875.3856,7,7.91050874,2011.808493,388,178.3577332,45360.11705,14,0.1385601,35.23874319,518,92.65659767,23564.51858,49518,9840.27,2502587.307,13142,293.307519,74594.26154,1490,635.2326402,161553.0003,1206422,417428,106160706.4
4/5/2015,350759,253.83,254.321,-0.001930631,-0.491,252.89,0.94,275.968,0.00371703,-0.08021945,-22.138,16,0.00096994,0.24619987,12,0.29596529,75.12486956,10522,2127.21,539949.7143,62628,33784.3,8575468.869,13127,1153.06,292681.2198,2115,121.2487824,30776.57843,250276,1916.49,486462.6567,47,25.6464773,6509.845333,1192,244.9386072,62172.76666,27,0.04059806,10.30500557,695,181.5742136,46088.98265,53255,8039.97,2040785.585,34049,2302.93,584552.7219,1144,314.5770828,79849.10092,1694575,402672,102210233.8
4/6/2015,350907,260.451,253.83,0.026084387,6.621,242.637,17.814,272.6,0.07341832,-0.04456713,-12.149,0,0,0,6,0.12723472,33.13841006,21134,3767.78,981322.0688,49176,47961,12491490.41,9813,1298.58,338216.4596,1721,307.3046973,80037.81571,127366,2456.42,639777.0454,102,52.77633205,13745.64846,2769,1117.83,291139.9413,15,0.05423305,14.12505211,599,219.164972,57081.73612,43597,10905.6,2840374.426,8082,858.4619341,223587.2692,1549,152.644607,39756.44055,1324952,672385,175123345.6
4/7/2015,351033,255.527,260.451,-0.018905667,-4.924,247.657,7.87,276.18,0.03177782,-0.07478094,-20.653,0,0,0,3,0.04307139,11.00590307,16040,4812.73,1229782.459,64837,62554.9,15984465.93,11210,2330.78,595577.2211,1528,184.5406077,47155.10786,57671,2540.59,649189.3409,7,5.01096038,1280.435673,1614,665.5809903,170073.9137,15,1.18131166,301.8570245,860,287.2258476,73393.95915,90325,14771.1,3774414.87,11847,957.0440052,244550.5835,3019,276.4347973,70636.55446,1480644,705223,180203517.5
4/8/2015,351185,253.451,255.527,-0.008124386,-2.076,244.14,9.311,274.383,0.03813795,-0.07628753,-20.932,0,0,0,2,0.10712709,27.15146809,18560,5011.23,1270101.255,63508,107117,27148910.77,11745,1847.85,468339.4304,1497,169.3729272,42927.73777,107797,2718.58,689026.8196,6,1.32170248,334.9868153,1852,682.6805838,173026.0767,13,0.03839895,9.732252276,581,247.4292836,62711.19936,62378,13957.4,3537516.987,8374,365.1209426,92540.26802,974,227.4083948,57636.88507,1390732,785965,199203615.2
4/9/2015,351310,245.084,253.451,-0.033012298,-8.367,247.289,-2.205,289.861,-0.00891669,-0.15447749,-44.777,0,0,0,13,0.5301166,129.9230968,18285,4729.26,1159065.958,48022,86090.9,21099502.14,10773,1439.94,352906.255,1279,194.9926702,47789.58358,107299,3468.91,850174.3384,3,1.47956367,362.6173825,1734,684.0598409,167652.122,1,0.05,12.2542,629,360.0406134,88240.19369,51380,9480.94,2323626.699,7046,492.6861326,120749.4881,1112,180.5311095,44245.28644,1249102,778838,190880732.4
4/10/2015,351443,243.744,245.084,-0.005467513,-1.34,253.024,-9.28,291.696,-0.03667636,-0.16439032,-47.952,0,0,0,7,0.15462239,37.68827983,15581,4260.55,1038483.499,60629,73717.7,17968247.07,11557,2139.51,521492.7254,2365,999.0789023,243519.488,115841,2684.54,654340.5178,22,16.06737696,3916.32673,1453,639.6259267,155904.9819,2,0.0003001,0.073147574,1801,216.2796745,52716.87297,51953,13977.1,3406834.262,10748,1678.94,409231.5514,3004,192.1557243,46836.80486,1498739,914143,222816871.4
4/11/2015,351595,235.881,243.744,-0.032259256,-7.863,254.321,-18.44,296.468,-0.07250679,-0.2043627,-60.587,1,0.00005512,0.013001761,2,0.11254431,26.54706439,11136,2619.69,617935.0969,52289,52760.9,12445293.85,10955,1496.23,352932.2286,2229,1127.69,266000.6449,71800,2253.73,531612.0861,42,29.29968477,6911.238943,974,261.65748,61720.02803,14,0.136099,32.10316822,645,330.1014675,77864.66426,42759,8256.15,1947468.918,12825,559.6533283,132011.5867,2059,153.1118277,36116.17102,1238264,555724,131084732.8
4/12/2015,351735,236.637,235.881,0.003205006,0.756,253.83,-17.193,294.727,-0.06773431,-0.19709765,-58.09,6,0.00058129,0.137554722,11,0.24607259,58.22987948,10524,2467.97,584013.0169,68831,35660.8,8438664.73,11013,921.5561921,218074.2926,1995,689.5118967,163164.0267,30249,1876.41,444028.0332,5,5.02944396,1190.15253,947,172.9284373,40921.26661,8,0.06318235,14.95128176,560,209.7720338,49639.82476,53114,9240.62,2186672.595,25110,755.2090989,178710.4155,1285,172.3042713,40773.56585,1547638,427554,101175095.9
4/13/2015,351863,236.071,236.637,-0.002391849,-0.566,260.451,-24.38,286.526,-0.09360686,-0.17609222,-50.455,0,0,0,13,0.51057916,120.5329329,17950,4854.61,1146032.637,62673,109638,25882352.3,10045,1202.46,283865.9347,1773,834.3638191,196969.1011,110878,2286.27,539722.0452,13,10.26113841,2422.357206,1362,518.0910564,122306.2738,22,0.0331538,7.82665072,699,259.3215917,61218.30748,70191,16693.2,3940780.417,10090,2617.51,617918.2032,2018,709.7049036,167540.7463,1507026,788962,186251048.3
4/14/2015,352019,224.81,236.071,-0.047701751,-11.261,255.527,-30.717,282.24,-0.12021039,-0.20347931,-57.43,0,0,0,9,0.51799785,116.4510967,12096,3996.96,898556.5776,53337,104305,23448807.05,13786,1870.71,420554.3151,1878,795.7366356,178889.5531,93914,2236.51,502789.8131,16,5.61132392,1261.48173,1427,903.8389181,203192.0272,8,0.01428733,3.211934657,649,738.6337186,166052.2463,61784,13895.8,3123914.798,10833,1498.89,336965.4609,2897,429.7640798,96615.26278,1385080,859117,193138092.8
4/15/2015,352168,219.163,224.81,-0.025118989,-5.647,253.451,-34.288,285.607,-0.13528453,-0.23264136,-66.444,0,0,0,6,0.18998491,41.63766283,5681,1932.61,423556.6054,46677,97106.3,21282108.03,10709,1923.16,421485.5151,1975,758.2049588,166170.4734,83481,3247.37,711703.3513,25,5.41546049,1186.868567,797,406.658536,89124.50473,1,0.00020062,0.043968481,620,159.5782012,34973.63731,47005,14004.7,3069312.066,7856,1054.03,231004.3769,1382,190.7973545,41815.7206,1160731,693542,151998745.3
4/16/2015,352290,223.656,219.163,0.020500723,4.493,245.084,-21.428,290.524,-0.08743125,-0.23016343,-66.868,0,0,0,6,0.23366668,52.26095498,7017,2201.6,492401.0496,42071,92485.6,20684959.35,9082,1427.67,319306.9615,1522,1108.24,247864.5254,54965,2755.02,616176.7531,12,21.67869668,4848.570585,707,356.1694789,79659.44098,8,0.18036961,40.34074549,640,223.1819023,49915.97154,51025,11577.4,2589354.974,5785,935.6207139,209257.1864,1526,225.2313416,50374.34094,1123517,1025420,229341335.5
4/17/2015,352428,228.615,223.656,0.022172443,4.959,243.744,-15.129,285.465,-0.06206922,-0.19914876,-56.85,1,0.00030506,0.069741292,4,0.14539055,33.23846059,6644,2062.78,471582.4497,44797,85641.3,19578885.8,11212,1808.15,413370.2123,1895,1273.31,291097.7657,72203,2951.46,674748.0279,11,18.23801781,4169.484442,555,217.9889864,49835.55213,44,0.70364592,160.864012,587,238.5973356,54546.92988,64799,17571.9,4017199.919,10647,657.5486174,150325.4772,1574,175.0002732,40007.68745,1153701,1039510,237647578.7
4/18/2015,352554,222.951,228.615,-0.024775277,-5.664,235.881,-12.93,256.65,-0.05481578,-0.13130333,-33.699,1,0.00006238,0.013907683,7,0.33648332,75.01929268,4907,1439.43,320922.3579,44961,58165.5,12968056.39,8086,1079.72,240724.6537,1871,1592.34,355013.7953,164357,2783.04,620481.551,34,16.49788642,3678.220275,425,181.6150994,40491.26803,4,0.03629995,8.093110152,642,300.1846226,66926.46179,47695,15061.6,3357998.782,10064,275.7373091,61475.9088,1639,255.5665283,56978.81305,1078888,693820,154687862.8
4/19/2015,352700,223.417,222.951,0.002090145,0.466,236.637,-13.22,260.741,-0.05586616,-0.14314588,-37.324,13,0.00052762,0.117879278,5,0.25790963,57.62139581,6520,1892.86,422897.1026,52162,44764.6,10001172.64,9830,1110.75,248160.4328,2011,1569.99,350762.4558,126666,2026.22,452691.9937,8,8.92346276,1993.653279,508,167.1215364,37337.79229,10,0.23870974,53.33181398,588,220.7506646,49319.45122,38702,9719.26,2171447.911,18014,371.7873648,83063.61768,1044,208.453335,46572.01875,1273092,945707,211287020.8
4/20/2015,352845,222.604,223.417,-0.003638935,-0.813,236.071,-13.467,261.829,-0.0570464,-0.14981152,-39.225,0,0,0,4,0.37310301,83.05422244,8586,3107.79,691806.4852,54861,76124.9,16945707.24,10203,1376.07,306318.6863,1854,534.4631178,118973.6279,460954,2425.34,539890.3854,9,11.02875645,2455.045301,912,516.8723585,115057.8545,10,0.02923399,6.50760311,628,168.5695272,37524.25104,53517,11084.6,2467476.298,11627,2098.79,467199.0492,5484,310.7862424,69182.2607,1300127,1211580,269702554.3
4/21/2015,352999,224.645,222.604,0.009168748,2.041,224.81,-0.165,260.018,-0.00073395,-0.13604058,-35.373,6,0.0015948,0.358263846,8,0.30174827,67.78624011,14288,5150.03,1156928.489,52747,65527,14720312.92,10176,1639.5,368305.4775,1610,714.6302985,160538.1234,56320,2352.53,528484.1019,7,2.9076422,653.187282,1096,651.2520622,146300.5195,3,0.01471745,3.306201555,572,159.2294678,35770.10378,60348,15995.3,3593264.169,7141,827.5170753,185897.5734,2360,402.7836451,90483.33195,1319019,1170580,262964944.1
4/22/2015,353152,234.462,224.645,0.04370006,9.817,219.163,15.299,267.969,0.06980649,-0.12504058,-33.507,1,0.0003169,0.074301008,5,0.22667258,53.14610645,12386,4635.45,1086836.878,58850,56804.5,13318496.68,12161,1738.23,407548.8823,2024,738.1590308,173070.2427,30766,2299.66,539182.8829,12,5.6051668,1314.198618,1010,794.5974617,186302.9101,22,0.14556653,34.12981976,762,271.8986031,63749.89029,55510,13360,3132412.32,14441,825.9808386,193661.1194,2208,195.8659574,45923.12411,1502573,1227800,287872443.6
4/23/2015,353304,233.881,234.462,-0.002478013,-0.581,223.656,10.225,266.682,0.04571753,-0.12299668,-32.801,0,0,0,9,0.41797482,97.75636888,25463,5210.88,1218725.825,50123,53994.4,12628264.27,11070,2220.84,519412.28,1853,661.3203925,154670.2747,216096,2463.8,576236.0078,9,6.94387415,1624.04023,2082,935.3235623,218754.4101,3,0.00149815,0.35038882,578,358.696611,83892.32208,58563,13074.6,3057900.523,10949,642.7216818,150320.3897,2511,280.9654947,65712.49086,1410948,1059140,247712722.3
4/24/2015,353434,236.475,233.881,0.01109111,2.594,228.615,7.86,245.055,0.03438095,-0.03501255,-8.58,0,0,0,8,0.18500011,43.74790101,35283,4561.59,1078701.995,63553,63312.1,14971728.85,9478,1276.32,301817.772,1899,621.4235728,146951.1394,126672,3203.24,757486.179,11,1.18260079,279.6555218,5256,666.8880611,157702.3542,3,1.92570004,455.379917,544,274.0509919,64806.20832,53703,17674,4179459.15,11359,616.2470842,145727.0292,2337,438.4726131,103687.8112,1457179,1158740,274013041.5
4/25/2015,353558,231.215,236.475,-0.022243366,-5.26,222.951,8.264,246.081,0.03706644,-0.060411,-14.866,0,0,0,6,0.36995217,85.53849099,13192,3290.93,760912.38,48247,49218.8,11380124.84,8563,1435.97,332017.8036,1718,727.1298589,168123.3303,55940,2730.07,631233.1351,25,24.33020348,5625.507998,1100,345.5721649,79901.46812,13,1.17255312,271.1118696,580,365.2990062,84462.60971,32675,14274,3300362.91,9006,655.6071854,151586.2154,1038,153.9738766,35601.06987,1187310,864710,199933922.7
4/26/2015,353721,226.483,231.215,-0.0204658,-4.732,223.417,3.066,248.482,0.01372322,-0.08853358,-21.999,3,0.00096472,0.21849268,8,0.36369774,82.37135525,10414,3377.63,764975.7753,62233,80377.5,18204137.33,12388,1043.19,236264.8008,2307,372.3735536,84336.27954,59499,2487.86,563457.9964,18,6.97211089,1579.064591,1003,463.9756285,105082.5923,31,1.04425098,236.5050947,492,136.1425696,30833.97759,37162,8021.76,1816792.27,31213,395.5588903,89587.36416,1260,232.4762118,52651.90987,1580477,1004450,227490849.4
4/27/2015,353865,219.391,226.483,-0.031313609,-7.092,222.604,-3.213,247.066,-0.0144337,-0.1120146,-27.675,0,0,0,11,0.44957419,98.63253112,15042,5343.38,1172289.482,63651,105824,23216833.18,12443,1422.31,312042.0132,1925,481.8882737,105721.9503,26364,1953.59,428600.0637,48,16.47791376,3615.105978,1736,959.5826149,210523.7895,19,1.3547,297.2089877,503,231.270384,50738.64082,58947,17671.7,3877011.935,14885,991.09954,217438.3192,2969,216.9898623,47605.62287,1446568,1201420,263580735.2
4/28/2015,354002,229.219,219.391,0.044796733,9.828,224.645,4.574,252.89,0.02036101,-0.09360196,-23.671,0,0,0,250,0.4141823,94.93845262,14615,5174.43,1186077.67,65184,77836.3,17841558.85,10585,2215.54,507843.8633,1973,422.4605356,96835.98151,58570,2515.49,576598.1023,8,11.4133136,2616.14833,1577,832.3197461,190783.4999,3,0.51026585,116.9626279,545,315.8758494,72404.74631,74583,17618.7,4038540.795,8227,1282.27,293920.6471,2459,339.6658399,77857.86415,1351497,1202450,275624386.6
4/29/2015,354155,225.749,229.219,-0.015138361,-3.47,234.462,-8.713,242.637,-0.03716167,-0.06960192,-16.888,0,0,0,157,0.19667757,44.39976475,13841,4557.4,1028828.493,57189,56407.5,12733936.72,11305,2382.34,537810.8727,1852,463.1758075,104561.4754,44002,2372.7,535634.6523,11,5.40833195,1220.925529,1851,894.9947646,202044.1731,1,0.262,59.146238,563,344.7835234,77834.53562,50676,14475.6,3267852.224,10782,917.1856637,207053.7464,1630,743.2262846,167782.5905,1482296,1196570,270124480.9
4/30/2015,354282,226.002,225.749,0.001120714,0.253,233.881,-7.879,247.657,-0.03368807,-0.08743948,-21.655,0,0,0,471,0.27180319,61.42806455,10058,4245.67,959529.9113,57663,71632.5,16189088.27,10919,1936.5,437652.873,2192,611.9601154,138304.21,23902,2473.84,559092.7877,7,3.51204415,793.729002,1005,484.2059529,109431.5138,10,0.30357606,68.60879671,519,211.3700087,47770.0447,48484,13088.4,2958004.577,9046,1447.48,327133.375,2228,390.9654239,88358.96773,1344103,1103060,249293766.1
5/1/2015,354416,235.997,226.002,0.044225272,9.995,236.475,-0.478,244.14,-0.00202136,-0.03335381,-8.143,0,0,0,11,0.24925427,58.82325996,8150,2981.36,703592.0159,43428,49288.7,11631985.33,8900,1785.6,421396.2432,2083,477.4849767,112685.0221,51958,2687.8,634312.7366,19,14.51105336,3424.56506,620,327.3657179,77257.32733,60,0.16685851,39.37810778,458,238.8439009,56366.44408,39431,26266.6,6198838.8,6595,21500.3,5074006.299,1666,179.110842,42269.62138,1129367,1113250,262723660.3
5/2/2015,354564,232.155,235.997,-0.016279868,-3.842,231.215,0.94,247.289,0.00406548,-0.06119965,-15.134,0,0,0,10,0.18711275,43.43916048,5277,1836.53,426359.6222,47624,31689.7,7356922.304,9240,1487.31,345286.4531,2528,541.3047165,125666.5965,119577,2493.88,578966.7114,12,6.20852506,1441.340135,576,206.2239986,47875.93239,29,0.03829333,8.889988026,471,129.3687476,30033.6016,44558,11724.4,2721878.082,14134,578.1354651,134217.0389,1693,98.05967767,22765.04447,1240437,786669,182629141.7
5/3/2015,354711,235.027,232.155,0.012371045,2.872,226.483,8.544,253.024,0.03772469,-0.07112764,-17.997,3,0.00097594,0.22937225,17,0.43581904,102.4292415,5283,1643.04,386158.7621,65604,52299,12291677.07,16446,1676.64,394055.6693,2529,283.1179319,66540.35818,38986,3189.1,749524.6057,54,7.19920778,1692.008207,728,204.0869585,47965.94559,35,0.12617962,29.65561755,471,203.1336734,47741.89786,59003,15406.4,3620919.973,34271,454.0458374,106713.031,1191,102.8938799,24182.83992,1523174,735683,172905368.4
5/4/2015,354852,240.376,235.027,0.022759087,5.349,219.391,20.985,254.321,0.09565114,-0.05483228,-13.945,0,0,0,13,0.66774657,160.5102495,8024,3086.87,742009.4631,53416,75602,18172906.35,14045,1700.64,408793.0406,2114,378.8601017,91068.87581,21974,1997.31,480105.3886,25,4.06324649,976.7069383,1122,643.07546,154579.9068,8,0.3088844,74.24839653,534,316.4708874,76072.00602,41414,13271,3190029.896,16844,2266.22,544744.8987,1015,201.0406198,48325.34003,1393254,1146540,275600699
5/5/2015,354980,239.004,240.376,-0.005707725,-1.372,229.219,9.785,253.83,0.04268843,-0.05840917,-14.826,0,0,0,13,0.4142086,98.99751223,12812,4392.87,1049913.501,49935,57000.6,13623371.4,12625,1877.96,448839.9518,2110,467.4423188,111720.584,29897,2401.01,573850.994,11,6.06507864,1449.578055,1440,1019.88,243755.3995,1,0.00010496,0.02508586,415,133.7077609,31956.68968,40887,13427.5,3209226.21,10210,1125.41,268977.4916,2916,158.4044694,37859.30181,1384491,1123360,268487533.4
5/6/2015,355134,236.121,239.004,-0.01206256,-2.883,225.749,10.372,260.451,0.04594483,-0.09341488,-24.33,0,0,0,9,0.49324438,116.4653562,18183,5493.11,1297038.626,47640,73563.1,17369792.74,12470,2346.81,554131.124,1871,683.1812704,161313.4448,26995,2796.71,660361.9619,12,24.72657292,5838.463124,1278,701.9895346,165754.4709,4,0.03010133,7.107556141,425,256.4716799,60558.34953,51651,15069.5,3558225.41,9876,1988.71,469576.1939,2265,376.6452019,88933.84172,1459440,1076330,254144115.9
5/7/2015,355295,229.439,236.121,-0.02829905,-6.682,226.002,3.437,255.527,0.01520783,-0.10209489,-26.088,0,0,0,10,0.40717908,93.42276094,18543,5279.18,1211249.78,52249,72600.1,16657294.34,13008,2321.26,532587.5731,1823,696.9938747,159917.5776,48256,2320.59,532433.849,14,2.91170749,668.0592548,2280,889.1415157,204003.7402,13,0.29835115,68.4533895,575,264.5068265,60688.18177,58326,17132.2,3930794.836,10532,2195.84,503811.3338,2384,509.7115078,116947.6986,1372914,1198220,274918398.6
5/8/2015,355436,237.135,229.439,0.033542685,7.696,235.997,1.138,253.451,0.0048221,-0.06437536,-16.316,0,0,0,12,0.47938284,113.6784498,9612,3665.24,869156.6874,55054,71993.8,17072249.76,11993,2304.55,546489.4643,2072,990.5494436,234893.9423,36923,2765.01,655680.6464,5,0.90207631,213.9138658,930,394.7946084,93619.61945,33,0.26363354,62.51673951,462,388.5273781,92133.43982,48013,12085.8,2865966.183,13046,669.0934293,158665.4704,1896,1115.81,264597.6044,1453434,994457,235820560.7
5/9/2015,355586,243.94,237.135,0.028696734,6.805,232.155,11.785,245.084,0.0507635,-0.00466779,-1.144,0,0,0,7,0.58769415,143.362111,9837,2437.81,594679.3714,45418,41593.6,10146342.78,9909,1423.41,347226.6354,2106,837.1707701,204219.4377,37532,2062.66,503165.2804,17,29.51879092,7200.813857,602,282.788472,68983.41985,0,0,0,492,271.4468072,66216.73416,31761,8361.69,2039750.659,12839,715.5678041,174555.6101,2284,477.34805,116444.2833,1118633,829445,202334813.3
5/10/2015,355715,242.022,243.94,-0.007862589,-1.918,235.027,6.995,243.744,0.02976254,-0.00706479,-1.722,3,0.00085442,0.206788437,10,0.28023478,67.82298193,45442,7067.64,1710524.368,57571,36387.4,8806551.323,14407,1652.26,399883.2697,2309,947.6362328,229348.8163,79436,2436.79,589756.7894,94,19.36793617,4687.466648,1078,406.5299908,98389.20143,6,0.00200097,0.484278761,439,205.4547915,49724.57956,54340,8436.72,2041871.848,29945,519.5753735,125748.671,991,181.6033258,43952.00012,1422089,903392,218640738.6
5/11/2015,355844,240.491,242.022,-0.006325871,-1.531,240.376,0.115,235.881,0.00047842,0.01954375,4.61,0,0,0,11,0.32723712,78.69758223,13630,4439.77,1067724.727,65259,70153.3,16871237.27,12385,2094.63,503739.6633,2376,1149.75,276504.5273,27158,1872.6,450343.4466,7,0.87408778,210.2102443,1881,1100.14,264573.7687,30,0.21879216,52.61754535,745,262.3472988,63092.16425,54170,10764.1,2588669.173,17963,1274,306385.534,1253,594.9202369,143072.9627,1563742,1088150,261690281.7
5/12/2015,356002,241.949,240.491,0.006062597,1.458,239.004,2.945,236.637,0.01232197,0.02244788,5.312,0,0,0,6,0.25232705,61.05027742,22259,6713.97,1624438.328,52871,62707.2,15171944.33,13701,2021.61,489126.5179,1930,1069.5,258764.4555,25523,2457.84,594671.9302,17,8.94958903,2165.344116,2175,850.2989902,205728.9904,0,0,0,474,198.1582947,47944.20125,63160,18245.7,4414528.869,12803,1546.71,374224.9378,1786,475.2301282,114981.4543,1475341,953384,230670305.4
5/13/2015,356152,241.494,241.949,-0.001880562,-0.455,236.121,5.373,236.071,0.02275528,0.0229719,5.423,0,0,0,184,0.06809728,16.44508454,12436,4547.78,1098261.583,49616,81011.3,19563742.88,12105,1852.37,447336.2408,2026,1064.85,257154.8859,385051,2233.06,539270.5916,13,6.03872589,1458.31607,1481,876.6860311,211714.4164,6,0.0283,6.8342802,432,280.676826,67781.76943,49294,14752.9,3562736.833,12644,9206.72,2223367.64,1647,266.111609,64264.35691,1323407,996636,240681614.2
5/14/2015,356314,236.525,241.494,-0.020576081,-4.969,229.439,7.086,224.81,0.03088403,0.05211067,11.715,0,0,0,1,0.00071125,0.168228406,13532,4137.82,978697.8755,47932,67717.6,16016905.34,9937,1503.06,355511.2665,1844,1095.41,259091.8503,35920,2340.31,553541.8228,11,22.80168177,5393.167781,1389,585.7209182,138537.6402,31,0.786388,186.0004217,663,288.4487386,68225.33789,29397,9594.64,2269372.226,7274,939.7259712,222268.6853,1455,190.3904597,45032.10348,1234822,953293,225477626.8
5/15/2015,356468,236.886,236.525,0.001526266,0.361,237.135,-0.249,219.163,-0.00105003,0.08086675,17.723,0,0,0,3,0.00071165,0.168579922,11803,3942.03,933811.7186,47730,49394,11700747.08,11831,2046.11,484694.8135,2273,1311.83,310754.1614,45485,2322.37,550136.9398,15,11.69452309,2770.268797,1122,536.1272715,127001.0448,10,0.02348674,5.563679892,512,223.0502976,52837.4928,48788,12140.2,2875843.417,10083,1667.76,395068.9954,1495,277.4250648,65718.1139,1270724,868479,205730516.4
5/16/2015,356615,237.589,236.886,0.002967672,0.703,243.94,-6.351,223.656,-0.02603509,0.06229656,13.933,0,0,0,0,0,0,11174,2574.44,611658.6252,44964,32580.5,7740768.415,11789,1699.4,403758.7466,2208,593.1150216,140917.6049,47982,1768.17,420097.7421,4,1.555969,369.6811187,1160,348.3357384,82760.73975,9,0.3005146,71.3989633,376,134.9106803,32053.29361,45911,14555.3,3458179.172,10046,422.9147586,100479.8946,1598,153.9373422,36573.81918,1166815,708703,168380037.1
5/17/2015,356747,236.185,237.589,-0.005909364,-1.404,242.022,-5.837,228.615,-0.02411764,0.03311244,7.57,4,0.00272659,0.643979659,0,0,0,7765,1950.21,460610.3489,67118,33825,7988957.625,15734,1566.39,369957.8222,2409,238.159269,56249.64694,135596,1744.01,411909.0019,14,10.49478291,2478.710302,1278,203.4979602,48063.16574,9,0.0419047,9.89726157,373,239.7571494,56627.04234,53356,10093.3,2383886.061,36408,797.6983467,188404.384,1543,133.2911433,31481.36867,1662253,569848,134589549.9
