Date,BlockNo,ClosingPrice,PriceOneDay,PriceChangePercentOneDay,PriceChangeDollarOneDay,PriceSevenDay,PriceChangePercentSevenDay,PriceChangeDollarSevenDay,PriceThirtyDay,PriceChangePercentThirtyDay,PriceChangeDollarThirtyDay,BlackmailCount,BlackmailTotalBitcoin,BlackmailTotalDollar,CyberSecurityServiceCount,CyberSecurityServiceTotalBitcoin,CyberSecurityServiceTotalDollar,DarknetMarketCount,DarknetMarketTotalBitcoin,DarknetMarketTotalDollar,CentralizedExchangeCount,CentralizedExchangeTotalBitcoin,CentralizedExchangeTotalDollar,P2PFinancialInfrastructureServiceCount,P2PFinancialInfrastructureServiceTotalBitcoin,P2PFinancialInfrastructureServiceTotalDollar,P2PFinancialServiceCount,P2PFinancialServiceTotalBitcoin,P2PFinancialServiceTotalDollar,GamblingCount,GamblingTotalBitcoin,GamblingTotalDollar,GovernmentCriminalBlacklistCount,GovernmentCriminalBlacklistTotalBitcoin,GovernmentCriminalBlacklistTotalDollar,MoneyLaunderingCount,MoneyLaunderingTotalBitcoin,MoneyLaunderingTotalDollar,PonziSchemeCount,PonziSchemeTotalBitcoin,PonziSchemeTotalDollar,MiningPoolCount,MiningPoolTotalBitcoin,MiningPoolTotalDollar,TumblerCount,TumblerTotalBitcoin,TumblerTotalDollar,IndividualWalletCount,IndividualWalletTotalBitcoin,IndividualWalletTotalDollar,UnknownServiceCount,UnknownServiceTotalBitcoin,UnknownServiceTotalDollar,UnknownCount,UnknownTotalBitcoin,UnknownTotalDollar
10/19/2014,325957,391.556,383.801,0.02020578,7.755,363.041,0.07854485,28.515,424.23,-0.07701954,-32.674,1,0.00032694,0.128015319,4,0.03409378,13.34962412,21877,2072.046552,811322.2597,90475,41808.67946,16370439.29,5989,1543.550895,604386.6143,1406,111.0471967,43481.19614,71802,4643.704343,1818270.298,9,2.93034244,1147.393164,2590,824.2133024,322725.6638,25,0.00345061,1.351107049,13857,1083.043009,424071.9885,208602,15131.30417,5924752.935,2461,444.6628674,174110.4137,4473,76.09648171,29796.03399,783750,382961.2407,149950771.6
10/20/2014,326090,390.54,391.556,-0.00259478,-1.016,379.171,0.02998383,11.369,394.709,-0.01056221,-4.169,0,0,0,23,0.05785092,22.5930983,30240,4342.552541,1695940.469,77160,67939.68232,26533163.53,5936,887.0536068,346429.9156,2225,171.6569896,67038.92071,58487,3237.104393,1264218.749,7,0.57236088,223.5298181,3892,1266.605147,494659.9739,202,0.396779357,154.95821,8598,996.6753406,389241.5875,180404,25025.99669,9773652.748,1230,430.3760664,168079.069,4988,139.5754457,54509.79455,965116,722373.8048,282115865.7
10/21/2014,326227,382.479,390.54,-0.02064065,-8.061,390.196,-0.01977724,-7.717,409.558,-0.06611762,-27.079,0,0,0,6,0.0982602,37.58246304,24785,4529.359027,1732384.711,78066,57189.35854,21873728.66,7123,1099.717702,420618.9269,1539,187.3895952,71672.58498,58401,4012.437963,1534673.26,16,6.10475597,2334.940959,3742,1294.875367,495262.6354,5,0.34562172,132.1930498,7018,940.7360416,359811.7804,240777,24542.84138,9387121.43,1544,244.0308613,93336.67978,6756,192.6491353,73684.24864,1052136,483599.9363,184966820
10/22/2014,326380,386.154,382.479,0.00960837,3.675,401.361,-0.03788858,-15.207,398.645,-0.03133364,-12.491,0,0,0,5,0.05938932,22.93342348,29962,5255.905058,2029588.762,75727,64995.68257,25098342.81,6477,1514.637869,584883.4716,1689,120.5970526,46569.03425,148695,3741.59308,1444831.134,7,0.61737983,238.4036909,2468,1341.935088,518193.602,14,0.36616388,141.3956469,12816,2350.893837,907807.0585,140546,18651.2722,7202263.366,1212,389.0425781,150230.3477,7424,92.69429242,35794.2718,1013045,764115.0619,295066087.6
10/23/2014,326539,383.194,386.154,-0.00766534,-2.96,394.733,-0.02923242,-11.539,402.188,-0.04722667,-18.994,0,0,0,7,0.13265058,50.83090635,52286,4683.779024,1794796.019,75708,88834.79907,34040961.99,5908,1206.73374,462413.1286,1670,147.2395944,56421.32914,135430,3611.777041,1384011.292,72,22.38368046,8577.29205,4581,3529.414573,1352450.488,72,0.17787193,68.15945634,1782,516.31991,197850.6916,155877,17915.73362,6865201.628,1280,9974.224402,3822062.946,7499,87.78724891,33639.54706,1006832,953147.5472,365240421.2
10/24/2014,326690,359.053,383.194,-0.06299942,-24.141,382.834,-0.06211831,-23.781,435.962,-0.17641216,-76.909,0,0,0,9,0.02559698,9.19067246,38819,4047.701885,1453339.505,70755,70569.23912,25338097.01,6099,936.4676393,336241.5153,1427,140.3887282,50406.99403,115739,3491.073642,1253480.464,41,13.38914112,4807.411287,1125,492.207228,176728.4818,56,0.11715528,42.06495475,1890,394.9290095,141800.4456,108077,15924.89007,5717879.555,909,69.58003585,24982.92061,4267,64.61817883,23201.35096,934152,610933.7492,219357595.5
10/25/2014,326849,358.478,359.053,-0.00160143,-0.575,383.801,-0.06597951,-25.323,422.795,-0.15212337,-64.317,0,0,0,4,0.16603013,59.51814894,17358,2398.184494,859696.3809,81402,47381.99654,16985403.36,6736,1137.423206,407741.1961,1522,124.7428156,44717.55504,49129,5694.031659,2041185.081,10,3.02441762,1084.18718,7275,3055.634247,1095377.654,16,0.013875,4.97388225,26539,2001.517987,717500.1648,117715,14527.81868,5207903.385,2176,31.793568,11397.29467,3501,69.80328595,25022.94234,871374,834449.6909,299131856.3
10/26/2014,327004,346.653,358.478,-0.03298668,-11.825,391.556,-0.11467836,-44.903,411.693,-0.1579818,-65.04,1,0.00094856,0.32882117,7,0.22024248,76.34771642,19155,2745.038822,951575.9427,67834,61077.97638,21172863.75,5814,1051.710706,364578.6712,1377,139.9929399,48528.97261,78977,3334.78994,1156014.937,41,9.02053382,3126.99511,1809,523.8004845,181577.0094,2,0.00062768,0.217587155,961,505.0412093,175074.0503,102572,9385.862541,3253637.407,1695,24.35151914,8441.527164,4563,90.51048559,31375.73136,831972,791543.3489,274390876.5
10/27/2014,327129,354.681,346.653,0.02315861,8.028,390.54,-0.09181902,-35.859,403.95,-0.12196807,-49.269,0,0,0,9,0.17504486,62.08508599,33521,5370.978499,1904984.025,111398,65692.66157,23299938.9,7247,1795.418201,636800.7231,1669,148.9605539,52833.47823,132955,4177.130642,1481548.873,65,15.19160436,5388.173426,2551,1046.10956,371035.1848,25,0.061416599,21.78330079,14334,1945.555804,690051.678,125487,17178.6414,6092937.71,4329,1261.738196,447514.5651,6700,200.5755407,71140.33333,1231136,972459.3121,344912841.3
10/28/2014,327288,353.178,354.681,-0.00423761,-1.503,382.479,-0.07660813,-29.301,399.205,-0.11529665,-46.027,0,0,0,252,0.15634535,55.21773802,79981,5334.356889,1883977.497,82995,69878.55662,24679568.87,7148,1679.208447,593059.4808,1646,174.3703478,61583.77069,135929,3291.862865,1162613.543,45,10.75384255,3798.020604,1444,659.8132528,233031.525,67,0.08698128,30.71987451,8847,878.7047111,310339.1725,310640,25488.02572,9001809.948,1397,302.5309454,106847.2742,7564,133.8904583,47287.16427,918460,732658.75,258758952
10/29/2014,327426,357.389,353.178,0.01192317,4.211,386.154,-0.07449101,-28.765,377.06,-0.05216942,-19.671,6,0.26607316,95.09162058,8,0.18898435,67.54092786,34359,5429.045677,1940281.205,79383,85726.11982,30637572.24,6198,1375.295294,491515.4098,1383,138.3738048,49453.27574,111520,4113.414998,1470089.273,68,18.78665736,6714.144687,8344,1975.478374,706014.2405,104,0.10518898,37.59338437,9323,1013.389973,362174.429,138198,22799.79132,8148394.62,1442,239.7481397,85683.34788,5471,210.6791943,75294.42658,1041560,672671.4835,240405388.8
10/30/2014,327581,335.68,357.389,-0.06074334,-21.709,383.194,-0.12399463,-47.514,375.665,-0.10643792,-39.985,2,0.6319359,212.1282429,80,0.28737006,96.46438174,34484,4087.886548,1372221.756,79010,91194.35995,30612122.75,5856,1138.255189,382089.5018,1345,131.9509065,44293.28028,193917,2920.635092,980398.7877,66,8.72891112,2930.120885,7029,1447.393315,485860.988,14,0.10817958,36.31372141,7277,1753.370913,588571.548,119185,19046.88538,6393658.486,1384,108.5704324,36444.92275,9266,136.5549771,45838.77472,1150121,588187.3986,197442746
10/31/2014,327751,344.883,335.68,0.02741599,9.203,359.053,-0.03946493,-14.17,387.137,-0.10914482,-42.254,1,0.33975267,117.1749201,6,0.1222061,42.14680639,29243,3639.034905,1255041.275,71262,73066.17699,25199282.32,7062,1437.170152,495655.5534,1285,127.3781441,43930.55645,96230,3260.172991,1124378.242,37,7.48919878,2582.897343,6721,1307.803783,451039.292,97,0.11109317,38.31414575,878,685.0320371,236255.904,115338,17156.36974,5916940.266,2505,77.39668041,26692.79933,5675,56.31886501,19423.41912,1043038,1187056.203,409395504.5
11/1/2014,327939,338.594,344.883,-0.01823517,-6.289,358.478,-0.05546784,-19.884,383.615,-0.11735985,-45.021,0,0,0,5,0.13333282,45.14569286,30395,2353.141077,796759.4497,67779,64279.00811,21764486.47,4021,569.1169715,192699.5919,1492,174.9843676,59248.65698,55347,3751.093037,1270097.596,33,2.59542535,878.795451,4521,974.5462338,329975.5075,30,0.04826459,16.34210059,20646,1385.44738,469104.17,92943,14476.74282,4901738.259,1819,394.7257459,133651.7692,5732,53.66937943,18172.12986,914070,603406.2325,204309729.9
11/2/2014,328098,324.768,338.594,-0.04083356,-13.826,346.653,-0.0631323,-21.885,375.081,-0.13413903,-50.313,1,0.00020676,0.067149032,2,0.06967023,22.62666126,26998,1832.133414,595018.3046,77364,47787.61634,15519888.58,5981,1029.948985,334494.472,1859,153.1213883,49728.92703,91593,10000.87711,3247964.856,22,5.15440503,1673.985813,4904,982.9053856,319216.2163,61,0.23311645,75.70876323,9456,954.6937684,310053.9858,177455,21418.83605,6956152.548,3473,180.0421368,58471.92469,6625,145.2854909,47184.07829,962406,463610.0774,150565717.6
11/3/2014,328253,325.995,324.768,0.00377808,1.227,354.681,-0.08087831,-28.686,360.002,-0.09446336,-34.007,3,0.47229079,153.9644361,7,0.15178071,49.47975256,23340,4751.706023,1549032.405,77910,72190.67468,23533798.99,7041,1153.445893,376017.5938,1332,242.1753332,78947.94774,96863,11747.61661,3829664.277,16,7.83242743,2553.33218,5968,1103.225259,359645.9182,9,0.02035878,6.636860486,11057,2479.880006,808428.4825,149636,29690.58786,9678983.19,2102,1509.025101,491934.6379,7630,133.355886,43473.35204,1040930,948371.5459,309164382.1
11/4/2014,328422,327.495,325.995,0.0046013,1.5,353.178,-0.07271971,-25.683,328.892,-0.00424759,-1.397,0,0,0,270,0.14647647,47.97031154,28156,5633.111782,1844815.943,69930,99912.99282,32721005.58,7471,3400.025093,1113491.218,1668,128.126085,41960.65219,83258,5205.994029,1704937.015,95,22.54284149,7382.667874,6837,1214.086415,397607.2305,11,0.03112571,10.1935144,5447,2453.976957,803665.1836,184817,27991.74886,9167157.794,1877,1729.15388,566289.2499,5178,122.7269018,40192.44671,1008646,985224.5695,322656120.4
11/5/2014,328584,330.717,327.495,0.00983832,3.222,357.389,-0.07463016,-26.672,321.77,0.02780558,8.947,0,0,0,6,0.22705753,75.09178515,58686,6142.100258,2031296.971,69842,110948.4622,36692542.58,8483,1382.725409,457290.7992,1810,104.417633,34532.68634,84665,4243.853202,1403514.399,58,12.24232388,4048.744627,8101,1432.98552,473912.6721,27,0.12261729,40.5516223,10384,974.9612337,322436.2543,221783,29474.25578,9747637.448,1619,485.8697213,160685.3766,7612,89.57474154,29623.8898,915088,799805.364,264509230.6
11/6/2014,328722,339.687,330.717,0.02712289,8.97,335.68,0.01193696,4.007,329.387,0.03127021,10.3,0,0,0,10,0.06635838,22.54107903,138592,5991.222613,2035140.436,88068,83892.54116,28497205.63,8160,2286.275942,776618.2159,1541,137.9478873,46859.104,151814,5107.532002,1734962.223,35,6.05021062,2055.177895,10378,1229.460889,417631.881,182,0.34175069,116.0882666,7805,976.8681909,331829.4252,184309,25534.52051,8673744.669,1396,542.19175,184175.489,4831,69.51636956,23613.80703,1078152,626165.6465,212700330
11/7/2014,328875,349.491,339.687,0.02886186,9.804,344.883,0.01336105,4.608,336.718,0.03793382,12.773,2,1.12842535,394.374504,8,0.27864118,97.38258464,215764,3346.158028,1169452.115,99449,122363.091,42764799.04,8925,1626.066946,568295.7631,1856,208.1713258,72754.00482,81248,4106.609434,1435223.038,36,12.16328983,4250.960326,17726,771.9685193,269796.0498,92,0.297276208,103.8953592,13010,1200.933989,419715.6207,143868,20151.4219,7042740.593,1620,310.6542456,108570.863,7036,112.668083,39376.48101,911196,701547.2087,245184435.5
11/8/2014,329026,342.479,349.491,-0.02006346,-7.012,338.594,0.01147392,3.885,353.45,-0.03103975,-10.971,0,0,0,5,0.08788784,30.09973956,36131,2424.582779,830368.6856,63203,50861.09152,17418855.76,6067,1059.284483,362782.6905,2315,219.6681971,75231.74447,101579,2855.430035,977924.8229,40,12.70139012,4349.959387,3752,493.3107959,168948.5881,262,0.34413336,117.858449,915,748.4646678,256333.431,147188,15364.2625,5261937.256,1311,107.0768311,36671.56603,8291,162.5050241,55654.55816,792889,488212.1183,167202398.1
11/9/2014,329179,345.681,342.479,0.00934948,3.202,324.768,0.06439366,20.913,364.51,-0.05165565,-18.829,1,0.00030468,0.105322087,6,0.07445398,25.73732626,12131,1707.248835,590163.4844,83906,57236.28405,19785495.91,7696,630.9727206,218115.281,7569,198.5923351,68649.59699,119890,3731.782904,1290006.446,60,4.16851156,1440.975245,3327,626.8625602,216694.4767,32,0.0303636,10.49611961,2202,752.526094,260133.9727,125960,14526.32622,5021474.974,3967,252.8032166,87389.2687,7043,250.6126504,86632.03159,982238,452712.9096,156494251.3
11/10/2014,329329,363.013,345.681,0.05013871,17.332,325.995,0.11355389,37.018,360.576,0.00675863,2.437,0,0,0,7,0.12812076,46.50950145,21370,3715.064217,1348616.606,96207,112199.7118,40729953.96,7505,1208.622258,438745.5918,6777,337.3013192,122444.7638,74141,4587.793199,1665428.573,64,31.41546077,11404.22066,4957,884.7297732,321168.4092,9,0.01199408,4.354006963,25369,4002.600548,1452996.033,242531,34794.58377,12630886.24,2085,679.6140402,246708.7316,8907,290.6023904,105492.4455,922412,771067.444,279907506
11/11/2014,329476,365.658,363.013,0.00728624,2.645,327.495,0.11653002,38.163,363.041,0.00720855,2.617,2,1.05546856,385.9405227,1,0.02758526,10.086771,23270,3864.943546,1413247.527,72503,82996.39765,30348296.77,8877,1342.118012,490756.1882,8354,156.3104151,57156.15378,64568,3393.333601,1240799.578,25,6.89287689,2520.435578,6148,1092.997067,399663.1216,84,0.08881333,32.47530447,10845,1860.251016,680215.666,170607,24475.16214,8949538.836,1831,1650.605304,603557.0343,7261,232.2386395,84919.91642,1029179,574570.6293,210096347.2
11/12/2014,329605,367.783,365.658,0.00581144,2.125,330.717,0.1120777,37.066,379.171,-0.03003394,-11.388,0,0,0,5,0.18729085,68.88239069,26648,3784.765577,1391972.438,109551,189442.5387,69673745.22,9711,4562.383957,1677967.259,5706,178.6922848,65719.98458,61084,4143.520985,1523916.578,42,16.35660035,6015.679547,6974,1275.648716,469161.9116,47,0.27726999,101.9751887,7861,1087.345819,399907.3074,244686,27756.03545,10208197.99,1897,420.0991538,154505.3271,11224,347.5589505,127826.2735,1132669,878363.8988,323047309.8
11/13/2014,329752,421.391,367.783,0.14575986,53.608,339.687,0.24052731,81.704,390.196,0.079947,31.195,0,0,0,3,0.13090146,55.16069713,28248,3760.576848,1584673.238,123735,223682.6174,94257841.81,10007,4365.738083,1839682.736,4331,139.1489365,58636.10951,64253,4335.8622,1827093.308,65,14.38689634,6062.508636,7342,1167.161206,491831.2279,63,0.13579173,57.2214129,7508,1473.939807,621104.9692,153061,19411.17115,8179692.822,1896,1776.537241,748616.8046,9766,198.0237975,83445.44604,1132830,1392559.607,586812085.5
11/14/2014,329897,418.364,421.391,-0.00718335,-3.027,349.491,0.19706659,68.873,401.361,0.04236336,17.003,0,0,0,6,0.09158109,38.31423114,20829,2945.18847,1232160.829,88161,143472.0448,60023538.55,9278,1730.220616,723862.0178,6856,131.5313391,55027.97713,69320,3846.501958,1609237.945,15,0.53257765,222.811316,6337,1348.307815,564083.4508,53,0.05415757,22.65757742,12562,1136.330172,475399.6359,252229,33333.82274,13945671.42,3213,718.0601529,300410.5178,6294,180.4879001,75509.63984,994881,761624.9471,318636459.4
11/15/2014,330051,397.55,418.364,-0.04975093,-20.814,342.479,0.1608011,55.071,394.733,0.00713647,2.817,0,0,0,9,0.08581891,34.11730767,20092,2155.435499,856893.3828,74363,117750.1298,46811564.11,13089,1015.217438,403599.6925,9113,122.1444701,48558.53408,54651,4459.173064,1772744.251,29,2.88852424,1148.332812,4425,438.8157762,174451.2118,14,0.044563463,17.71620465,1928,811.7934544,322728.4878,135433,15942.58234,6337973.61,2014,569.9934615,226600.9006,6493,76.91439755,30577.31875,820883,664893.8347,264328544
11/16/2014,330191,377.436,397.55,-0.05059489,-20.114,345.681,0.09186215,31.755,382.834,-0.01410011,-5.398,1,0.00035358,0.133453821,3,0.07860125,29.6669414,13469,2020.032128,762432.8464,83886,72080.32062,27205707.89,7557,953.6927983,359957.995,9432,184.6949029,69710.50538,85953,3285.961789,1240240.274,13,1.54520808,583.2171569,4000,388.3132223,146563.3894,49,0.08623917,32.54976719,16001,1446.495337,545959.4139,227440,13811.8735,5213098.288,5069,48.85476489,18439.54704,778,25.79576835,9736.251623,842261,629880.8293,237739700.7
11/17/2014,330341,388.308,377.436,0.02880488,10.872,363.013,0.0696807,25.295,383.801,0.01174306,4.507,1,0.2133625,82.85036565,4,0.04938129,19.17514996,30534,4343.82985,1686743.881,88325,117670.8424,45692529.48,8214,3347.925196,1300026.137,9141,191.9920288,74552.04073,78540,4001.647149,1553871.601,98,14.51196275,5635.111232,7056,1089.118627,422913.4759,1,0.00020045,0.077836339,5922,3100.159513,1203816.74,132184,17285.50154,6712098.532,2331,1592.184213,618257.8673,5285,150.0530181,58266.78736,1108537,682045.4511,264843705
11/18/2014,330485,387.72,388.308,-0.00151426,-0.588,365.658,0.06033507,22.062,391.556,-0.00979681,-3.836,1,0.51274473,198.8013867,6,0.37011378,143.5005148,25335,4327.956067,1678035.126,81961,139421.0333,54056323.02,8501,3789.673597,1469332.247,9937,110.1997622,42726.65178,104608,4313.204458,1672315.632,3,0.24494207,94.96893938,8828,1192.775492,462462.9138,8,0.04012315,15.55654772,10444,1196.173286,463780.3063,213220,31520.03618,12220948.43,2460,619.2686619,240102.8456,9214,155.6291696,60340.54163,989387,793343.8052,307595260.2
11/19/2014,330639,375.005,387.72,-0.03279428,-12.715,367.783,0.01963658,7.222,390.54,-0.03977826,-15.535,4,0.59550313,223.3166513,17,0.16676351,62.53715007,29804,4238.374061,1589411.465,76743,79189.05961,29696293.3,7806,1788.461595,670682.0405,8905,120.6921055,45260.14302,62515,3333.464551,1250065.874,51,15.21516339,5705.762347,9151,1047.732264,392904.8375,111,0.01023767,3.839177438,11336,1441.557956,540591.4414,400761,42625.94405,15984942.15,2008,176.3211659,66121.31882,5414,201.5537591,75583.66742,825162,802409.2928,300907496.9
11/20/2014,330780,380.643,375.005,0.01503447,5.638,421.391,-0.09669879,-40.748,382.479,-0.00480026,-1.836,0,0,0,4,0.06138648,23.36633391,55743,5377.025059,2046726.95,81797,131805.1032,50170689.88,8441,3466.913148,1319656.222,6799,204.8964104,77992.38435,156477,3822.165383,1454880.498,30,6.32334168,2406.935747,8364,1035.12899,394014.6042,1,0.00020003,0.076140019,12407,1030.491976,392249.557,124166,21044.39647,8010402.204,2109,1013.480263,385774.1677,4667,132.1124789,50287.69029,1093183,866938.8494,329994204.4
11/21/2014,330918,357.799,380.643,-0.06001424,-22.844,418.364,-0.14476628,-60.565,386.154,-0.07342925,-28.355,2,1.58457849,566.9605991,3,0.04570441,16.35299219,16501,2360.040412,844420.0994,73682,98867.64686,35374745.18,8484,2007.726966,718362.7007,12149,196.3022741,70236.75738,119873,4625.435622,1654976.24,30,2.54285637,909.8314663,5763,1023.495182,366205.5527,2,0.00027166,0.097199676,1831,829.5998911,296830.0114,103422,16529.30953,5914170.42,2001,687.5672239,246010.8652,3647,109.2050166,39073.44573,1058545,1188773.849,425342094.4
11/22/2014,331045,351.329,357.799,-0.01808278,-6.47,397.55,-0.11626462,-46.221,383.194,-0.08315631,-31.865,0,0,0,4,0.0175585,6.168810247,11763,1241.530274,436185.5895,66886,63743.32692,22394879.3,6803,872.6408873,306584.0503,6891,178.9982803,62887.28682,61494,3534.592425,1241804.822,11,4.30181223,1511.351389,2940,389.4671675,136831.1105,8,0.02069278,7.269973705,11811,1011.692604,355436.951,108441,12935.48262,4544610.175,2032,336.8744907,118353.7779,10225,82.07289627,28834.58857,854652,702405.4133,246775391.5
11/23/2014,331199,353.273,351.329,0.00553328,1.944,377.436,-0.0640188,-24.163,359.053,-0.0160979,-5.78,29,3.43381158,1213.072918,17,0.16318071,57.64733896,7313,1013.08466,357895.4571,77697,61161.82069,21606819.88,7579,971.0807805,343056.6206,4227,149.6105446,52853.36591,105995,3305.09783,1167601.826,26,4.57798944,1617.280063,2963,335.6184656,118564.9422,123,0.138795998,49.0328785,12445,1127.954389,398475.8308,258597,14677.27981,5185086.671,5050,368.583675,130210.6606,3294,151.8523242,53645.32613,756479,513593.913,181438862.4
11/24/2014,331341,367.968,353.273,0.04159673,14.695,388.308,-0.0523811,-20.34,358.478,0.02647303,9.49,6,2.77850429,1022.400667,10,0.08474542,31.18360271,75583,4557.57258,1677040.867,85401,109151.0941,40164109.8,9603,2342.071776,861807.4673,11880,169.3474858,62314.45566,85992,4929.281479,1813817.847,26,7.88421397,2901.138446,9399,968.3754204,356331.1667,2,0.00040151,0.147742832,17123,2066.235672,760308.6077,208203,16117.13161,5930588.684,3350,245.3030135,90263.65926,8995,217.4599219,80018.29252,916029,653943.7901,240630388.5
11/25/2014,331488,376.631,367.968,0.02354281,8.663,387.72,-0.02860054,-11.089,346.653,0.08647841,29.978,3,1.91839051,722.5253362,10,0.18346088,69.0970547,53545,5340.41297,2011365.077,81846,141757.3524,53390213.4,9627,4024.667772,1515814.648,12854,189.0640061,71207.36567,48975,3648.653805,1374196.131,89,16.22588973,6111.173075,7458,1361.653912,512841.0745,78,0.29365872,110.6009774,6413,2806.36399,1056963.676,316679,24877.65122,9369694.655,2515,996.0022787,375125.3342,8736,382.620532,144106.7536,955017,781773.5971,294440171.6
11/26/2014,331620,375.001,376.631,-0.00432784,-1.63,375.005,-0.00001067,-0.004,354.681,0.05729092,20.32,0,0,0,11,0.11960577,44.85228336,40650,4499.733374,1687404.515,81186,76285.69438,28607211.68,8647,1346.872748,505078.6274,7525,168.6689233,63251.01491,60339,3076.481203,1153683.528,40,6.14271567,2303.524519,8703,1142.833966,428563.8801,6,0.14565451,54.6205869,7469,1143.699961,428888.6289,281212,26306.95272,9865133.577,2640,1052.931935,394850.5286,15406,200.7367238,75276.47216,912850,933970.4186,350239840.9
11/27/2014,331757,367.066,375.001,-0.02115994,-7.935,380.643,-0.03566859,-13.577,353.178,0.03932295,13.888,1,0.839,307.968374,4,0.033751,12.38884457,33613,5494.700669,2016917.796,79893,68636.45363,25194108.49,8871,1433.794026,526297.0378,11525,115.6220479,42440.92262,77859,3787.159918,1390137.643,17,1.73022544,635.1069314,6861,795.4851446,291995.5501,42,0.22557529,82.8010194,1578,729.8486306,267902.6174,106210,15262.81377,5602459.998,3304,340.61585,125028.4976,9812,183.8372772,67480.414,1136821,897565.6111,329465818.6
11/28/2014,331898,369.535,367.066,0.00672631,2.469,357.799,0.03280054,11.736,357.389,0.03398538,12.146,0,0,0,7,0.32698945,120.8340464,16409,2367.604014,874912.5494,74352,114731.8968,42397451.47,15209,2811.737005,1039035.234,21230,366.6761473,135499.6701,53338,3568.633034,1318734.808,57,18.99717255,7020.120158,6405,953.1799831,352233.3651,22,0.20570085,76.0136636,11079,1746.187229,645277.2976,176613,21309.49628,7874604.706,3117,526.0989215,194411.9649,13625,180.1047381,66555.00438,894128,1196308.069,442077702.2
11/29/2014,332046,377.006,369.535,0.0202173,7.471,351.329,0.07308534,25.677,335.68,0.1231113,41.326,6,2.19751873,828.4777463,10,0.75902061,286.1553241,17803,1628.669114,614018.0281,75729,70682.58236,26647757.65,12419,3786.239279,1427434.925,8992,147.6757038,55674.62637,66814,3123.741629,1177669.336,41,7.86856953,2966.497924,5766,756.9890572,285389.4165,70,0.06896835,26.00148176,10705,1460.402942,550580.6717,98517,14563.50652,5490529.338,3082,773.5357253,291627.6096,12473,233.7119798,88110.81867,866267,877783.2516,330929552.6
11/30/2014,332203,375.534,377.006,-0.00390445,-1.472,353.273,0.06301359,22.261,344.883,0.08887362,30.651,2,0.60725003,228.0430328,3,0.1146674,43.06150739,32514,3220.750685,1209501.388,107108,50377.49007,18918460.36,10954,1659.388997,623156.9877,11242,140.96778,52938.19428,131716,3856.448299,1448227.456,45,4.47546509,1680.689307,3614,340.1860651,127751.4338,4,0.0008799,0.330432367,10239,3811.597165,1431384.33,348476,22485.58737,8444102.567,6329,414.8218253,155779.6993,9304,330.7049124,124190.9386,943223,889921.6141,334195823.4
12/1/2014,332363,378.236,375.534,0.00719509,2.702,367.968,0.0279046,10.268,338.594,0.11707827,39.642,1,1.37479159,519.9956718,11,0.48103763,181.945749,37691,4589.693057,1735987.143,74784,67072.24973,25369139.45,12697,3964.942016,1499683.808,8811,199.432915,75432.70805,77386,3106.024155,1174810.152,23,12.43674348,4704.024107,7737,1107.104612,418746.82,28,0.07964814,30.12579388,3898,2580.293051,975959.7224,284427,30903.59351,11688851.59,3161,1116.597256,422337.2799,3249,429.7657711,162552.8862,880286,1191888.017,450814956.1
12/2/2014,332493,379.366,378.236,0.00298755,1.13,376.631,0.00726175,2.735,324.768,0.16811385,54.598,10,2.79578874,1060.627191,5,0.10951151,41.5449435,31980,4083.553472,1549161.346,85021,80784.91814,30647051.26,12472,2837.74424,1076543.681,11463,162.8791684,61790.8186,115279,4979.063453,1888887.386,9,4.25882498,1615.653397,8372,1124.502158,426597.8855,111,0.32879846,124.7349566,7707,1993.983969,756449.7226,289763,29526.87615,11201492.9,3182,898.3361976,340798.2099,7732,312.0892194,118396.0388,1314270,1239069.684,470060909.9
12/3/2014,332643,381.711,379.366,0.00618137,2.345,375.001,0.01789329,6.71,325.995,0.1709106,55.716,3,0.95720576,365.3759679,10,0.1636015,62.44849217,45725,5571.633878,2126753.939,85580,148879.8472,56829075.36,9350,3126.797895,1193533.151,12596,205.1017263,78289.58506,83317,3601.319494,1374663.265,71,35.16766258,13423.88365,8054,944.5609991,360549.3235,4,0.00144449,0.551377722,6755,1537.067774,586715.677,105629,19607.65405,7484457.233,3165,1856.070732,708482.6151,4511,411.5527289,157094.2037,1257278,1032885.631,394263807.1
12/4/2014,332759,375.222,381.711,-0.01699977,-6.489,367.066,0.02221944,8.156,327.495,0.14573352,47.727,0,0,0,16,0.23558143,88.39533533,131935,7324.112803,2748168.254,84294,120681.7289,45282439.67,8338,3329.700496,1249376.879,12283,316.8742686,118898.1968,127504,3633.443685,1363348.006,28,7.26593077,2726.337075,12362,1071.686726,402120.4368,9,0.01252548,4.699835657,9216,1457.976841,547064.9864,210606,31054.4164,11652300.23,3361,1638.613411,614843.8013,9653,689.0171262,258534.3841,1105527,892624.4022,334932313.4
12/5/2014,332905,369.066,375.222,-0.01640629,-6.156,369.535,-0.00126916,-0.469,330.717,0.11595715,38.349,0,0,0,9,0.22523111,83.12514484,59872,3915.176808,1444958.644,74060,134111.0331,49495822.53,10351,1689.808056,623650.7001,27228,590.4697714,217922.3167,84254,3432.244006,1266724.566,36,12.07705009,4457.228569,8984,1069.859376,394848.7203,50,0.05679988,20.96290451,1273,1015.591756,374820.3871,229637,20915.76497,7719297.714,5804,366.148834,135133.0856,2391,566.7276525,209159.9078,916885,976857.2416,360524794.7
